transaction_id,timestamp,amount,merchant,mcc,device_type,latitude,longitude,merchant_risk_level,device_risk_level,hour,day_of_week,month,is_weekend,is_business_hours,anomaly_type,risk_score,is_fraud
TXN00009039,2025-03-07 12:31:00,130.02,OnlineGaming,7990,web-chrome,25.393099256652068,-104.70700355948418,high,high,12,4,3,0,1,normal,50.35,0
TXN00005265,2025-02-08 12:46:00,232.76,JewelryStore,5944,mobile-web,32.267836039384065,-112.3382309231043,high,high,12,5,2,1,1,normal,67.78,0
TXN00027636,2025-07-21 13:28:00,39.66,GroceryStore,5411,android-12,38.808802134333575,-99.01103735981977,low,medium,13,0,7,0,1,normal,23.42,0
TXN00045390,2025-11-27 16:05:00,5.03,GasStation,5541,web-safari,41.84123863540642,-115.54303001029781,medium,medium,16,3,11,0,1,normal,27.93,0
TXN00001313,2025-01-10 13:39:00,39.39,Exxon,5541,android-12,33.31255549181847,-79.38364035492009,medium,medium,13,4,1,0,1,normal,30.3,0
TXN00014788,2025-04-18 07:26:00,230.93,JewelryStore,5944,android-12,29.600881678399773,-91.80799298568309,high,medium,7,4,4,0,0,normal,64.2,0
TXN00018315,2025-05-14 16:30:00,70.73,Exxon,5541,ios-15.2,45.2190053456666,-85.72658613900072,medium,low,16,2,5,0,1,normal,25.57,0
TXN00001606,2025-01-12 15:01:00,333.64,BestBuy,5732,ios-15.2,30.291923988914252,-109.15631274509668,medium,low,15,6,1,1,1,normal,54.04,0
TXN00015660,2025-04-24 12:17:00,46.95,GasStation,5541,ios-15.2,42.10632108497483,-100.74168210109167,medium,low,12,3,4,0,1,normal,23.93,0
TXN00046770,2025-12-07 16:49:00,3.2,Starbucks,5814,web-safari,44.15962505418718,-110.09148020023144,low,medium,16,6,12,1,1,normal,31.26,0
TXN00028486,2025-07-27 16:55:00,1505.3,JewelryStore,5944,mobile-web,27.866177814307676,-71.18233852692885,high,high,16,6,7,1,1,normal,86.21,1
TXN00048648,2025-12-22 05:24:00,2737.23,Casino,7990,web-chrome,46.58823135137921,-73.03894180493175,high,high,5,0,12,0,0,normal,89.66,1
TXN00017167,2025-05-05 21:57:00,110.88,OnlineGaming,7990,android-13,48.60393997333293,-74.21767170564007,high,medium,21,0,5,0,0,normal,55.92,0
TXN00038583,2025-10-09 15:33:00,60.24,Shell,5541,android-13,48.01143101098833,-102.34482981607042,medium,medium,15,3,10,0,1,normal,31.74,0
TXN00048950,2025-12-24 07:32:00,18.43,McDonalds,5814,android-12,40.30507197674166,-122.82995411116325,low,medium,7,2,12,0,0,normal,35.75,0
TXN00028859,2025-07-30 11:12:00,61.15,GroceryStore,5411,ios-16.1,26.061702780285877,-114.76894329562083,low,low,11,2,7,0,1,normal,18.01,0
TXN00043237,2025-11-11 23:26:00,86.75,GasStation,5541,mobile-web,26.44543150888114,-115.34247403239536,medium,high,23,1,11,0,0,normal,54.26,0
TXN00004868,2025-02-05 13:44:00,944.14,Casino,7990,ios-15.2,43.6975009936275,-100.70415495189135,high,low,13,2,2,0,1,normal,62.07,0
TXN00027052,2025-07-17 08:43:00,88.19,OnlineGaming,7990,android-13,26.186199392770998,-106.8041286833841,high,medium,8,3,7,0,0,normal,54.36,0
TXN00035496,2025-09-17 10:06:00,1726.46,JewelryStore,5944,android-13,31.50570791598077,-120.9741860072861,high,medium,10,2,9,0,1,normal,68.97,0
TXN00040899,2025-10-26 06:20:00,41.88,GroceryStore,5411,web-chrome,46.16313272119293,-85.4450515002915,low,high,6,6,10,1,0,normal,54.61,0
TXN00033358,2025-09-01 09:58:00,616.81,Electronics,5732,ios-16.1,42.95595609689755,-93.0182539776374,medium,low,9,0,9,0,1,normal,55.17,0
TXN00042839,2025-11-09 07:58:00,12.05,Walmart,5411,android-12,35.81885614044219,-98.021234202938,low,medium,7,6,11,1,0,normal,45.66,0
TXN00040338,2025-10-22 05:33:00,10.43,Exxon,5541,ios-15.2,45.76003051750739,-103.04308677499633,medium,low,5,2,10,0,0,normal,35.2,0
TXN00029953,2025-08-07 11:48:00,586.52,Electronics,5732,mobile-web,33.43710536421704,-79.94047226943783,medium,high,11,3,8,0,1,normal,68.97,0
TXN00022077,2025-06-11 09:29:00,17.2,McDonalds,5814,android-13,35.20668678026158,-92.14329340967724,low,medium,9,2,6,0,1,normal,21.88,0
TXN00030664,2025-08-12 14:03:00,727.29,JewelryStore,5944,ios-16.1,25.68094739076327,-81.1460269835003,high,low,14,1,8,0,1,normal,62.07,0
TXN00048213,2025-12-18 15:02:00,211.22,LuxuryHotel,7011,ios-16.1,46.39176760185155,-75.32281998732482,high,low,15,3,12,0,1,normal,42.15,0
TXN00018311,2025-05-14 15:59:00,464.14,JewelryStore,5944,android-13,30.110695877847796,-68.47761351710712,high,medium,15,2,5,0,1,normal,66.49,0
TXN00044140,2025-11-18 16:00:00,15.42,Amazon,5999,ios-16.1,44.276222086248495,-103.24409062639754,low,low,16,1,11,0,1,normal,14.86,0
TXN00025294,2025-07-04 13:23:00,4145.56,Casino,7990,ios-15.2,30.97324632783144,-76.16640309522862,high,low,13,4,7,0,1,normal,62.07,0
TXN00041063,2025-10-27 11:42:00,290.36,LuxuryHotel,7011,android-12,44.52326704627362,-111.66363452394954,high,medium,11,0,10,0,1,normal,54.51,0
TXN00039005,2025-10-12 13:48:00,17.53,McDonalds,5814,mobile-web,41.045602935939655,-108.58577247750884,low,high,13,6,10,1,1,normal,39.14,0
TXN00007041,2025-02-21 09:49:00,551.47,LuxuryHotel,7011,mobile-web,26.56486813057168,-68.43479788147161,high,high,9,4,2,0,1,normal,75.86,1
TXN00007489,2025-02-24 11:17:00,38.87,Exxon,5541,web-chrome,32.74511555601349,-90.78476695750462,medium,high,11,0,2,0,1,normal,37.16,0
TXN00041968,2025-11-02 14:41:00,23.64,BestBuy,5732,mobile-web,38.183221856375866,-108.18243018995064,medium,high,14,6,11,1,1,normal,46.46,0
TXN00030043,2025-08-08 08:28:00,256.93,BestBuy,5732,ios-16.1,25.44815022788862,-91.65698697649682,medium,low,8,4,8,0,0,normal,52.2,0
TXN00026178,2025-07-10 15:37:00,82.51,Electronics,5732,web-safari,40.53977626532234,-104.60221701366919,medium,medium,15,3,7,0,1,normal,33.28,0
TXN00039691,2025-10-17 12:40:00,153.69,OnlineGaming,7990,ios-15.2,39.44897062750656,-93.20341047221406,high,low,12,4,10,0,1,normal,38.19,0
TXN00030350,2025-08-10 12:29:00,23.01,GroceryStore,5411,web-chrome,40.14476713891716,-112.82507798930311,low,high,12,6,8,1,1,normal,39.52,0
TXN00036991,2025-09-28 07:35:00,64.1,GasStation,5541,mobile-web,25.10465413454665,-70.43845616271837,medium,high,7,6,9,1,0,normal,63.04,0
TXN00043804,2025-11-16 10:22:00,45.71,OnlineGaming,7990,mobile-web,30.634038693556683,-96.36932705667624,high,high,10,6,11,1,1,normal,54.88,0
TXN00006138,2025-02-14 16:34:00,7.36,Starbucks,5814,mobile-web,35.99289044847149,-108.31026501958415,low,high,16,4,2,0,1,normal,28.09,0
TXN00024123,2025-06-25 18:44:00,1454.05,Casino,7990,ios-16.1,48.929902951567016,-83.69210187703828,high,low,18,2,6,0,0,normal,75.86,1
TXN00003268,2025-01-24 14:46:00,447.08,Electronics,5732,web-safari,34.00220657761819,-95.5562575100416,medium,medium,14,4,1,0,1,normal,58.42,0
TXN00015072,2025-04-20 09:25:00,10.57,Amazon,5999,ios-16.1,40.854251559869084,-73.18480168905549,low,low,9,6,4,1,1,normal,24.87,0
TXN00010165,2025-03-15 14:17:00,1490.72,Casino,7990,web-chrome,45.55008245892055,-77.6644991301934,high,high,14,5,3,1,1,normal,86.21,1
TXN00020631,2025-05-31 12:35:00,8.45,Starbucks,5814,web-chrome,45.31696880161187,-77.68108929258013,low,low,12,5,5,1,1,device_merchant_mismatch,24.72,1
TXN00043650,2025-11-15 06:16:00,63.13,GasStation,5541,ios-15.2,31.084567397590654,-82.1672245724004,medium,low,6,5,11,1,0,normal,49.18,0
TXN00021299,2025-06-05 09:08:00,1145.93,JewelryStore,5944,android-12,33.02033686696706,-80.90864496844182,high,medium,9,3,6,0,1,normal,68.97,0
TXN00028337,2025-07-26 16:26:00,52.58,Target,5411,ios-16.1,45.24296974807831,-118.1653029697873,low,low,16,5,7,1,1,normal,27.76,0
TXN00007828,2025-02-26 15:26:00,64.29,GroceryStore,5411,ios-15.2,35.57760249772427,-121.41635882598953,low,low,15,2,2,0,1,normal,18.23,0
TXN00028833,2025-07-30 08:29:00,463.37,JewelryStore,5944,ios-16.1,40.22185657298787,-113.28842542411898,high,low,8,2,7,0,0,normal,73.34,1
TXN00003869,2025-01-28 18:39:00,846.75,Electronics,5732,android-13,33.64599714959763,-98.71492369157428,medium,medium,18,1,1,0,0,normal,75.86,1
TXN00033308,2025-08-31 18:12:00,19.65,Starbucks,5814,android-12,32.07074631440842,-106.57795733528232,low,medium,18,6,8,1,0,normal,46.18,0
TXN00037275,2025-09-30 10:11:00,76.41,Shell,5541,android-12,28.615700406993042,-101.78947924170632,medium,medium,10,1,9,0,1,normal,32.86,0
TXN00047196,2025-12-10 15:57:00,901.53,LuxuryHotel,7011,web-safari,34.75257274990936,-111.21664270148385,high,medium,15,2,12,0,1,normal,68.97,0
TXN00049069,2025-12-24 19:23:00,236.65,LuxuryHotel,7011,ios-15.2,40.90882432607188,-75.95502023222315,high,low,19,2,12,0,0,normal,57.7,0
TXN00009056,2025-03-07 14:15:00,38.74,Amazon,5999,android-13,35.19951219352896,-73.58156729353752,low,medium,14,4,3,0,1,normal,23.36,0
TXN00010942,2025-03-20 19:06:00,119.11,OnlineGaming,7990,android-13,44.672850864061594,-120.51122624048384,high,medium,19,3,3,0,0,normal,56.49,0
TXN00038390,2025-10-08 10:28:00,59.84,GasStation,5541,mobile-web,44.33226306840147,-116.29848199723541,medium,high,10,2,10,0,1,normal,38.61,0
TXN00044296,2025-11-19 16:55:00,71.42,Walmart,5411,web-safari,46.19694684220812,-111.57138772312187,low,medium,16,2,11,0,1,normal,25.62,0
TXN00002954,2025-01-22 13:16:00,984.54,JewelryStore,5944,web-chrome,42.307141367420385,-116.19891985196604,high,high,13,2,1,0,1,normal,75.86,1
TXN00020507,2025-05-30 13:04:00,22.92,Shell,5541,web-chrome,32.282935043782985,-109.26918800932285,medium,high,13,4,5,0,1,normal,36.06,0
TXN00032607,2025-08-26 15:37:00,5.79,Starbucks,5814,android-12,25.234578241400616,-86.21076127799444,low,medium,15,1,8,0,1,normal,21.09,0
TXN00023705,2025-06-22 17:34:00,198.49,Amazon,5999,web-chrome,39.0192125377977,-123.80824883712286,low,high,17,6,6,1,1,normal,51.62,0
TXN00027558,2025-07-20 19:44:00,91.82,Amazon,5999,web-safari,34.14909004937556,-99.4847775576522,low,medium,19,6,7,1,0,normal,51.16,0
TXN00035771,2025-09-19 09:16:00,851.94,Casino,7990,web-safari,30.730886223131535,-74.39271705008004,high,medium,9,4,9,0,1,normal,68.97,0
TXN00014681,2025-04-17 12:02:00,94.83,LuxuryHotel,7011,ios-16.1,46.74182816178451,-100.24610052165843,high,low,12,3,4,0,1,normal,34.13,0
TXN00006022,2025-02-13 19:06:00,21.91,Target,5411,android-12,26.252160475465292,-93.39983144018413,low,medium,19,3,2,0,0,normal,35.99,0
TXN00005077,2025-02-06 18:57:00,5.24,Starbucks,5814,web-safari,41.50328751971425,-83.12320819463278,low,medium,18,3,2,0,0,normal,34.84,0
TXN00016302,2025-04-29 11:00:00,109.36,Electronics,5732,android-13,39.465442050774804,-73.44580413325093,medium,medium,11,1,4,0,1,normal,35.13,0
TXN00031315,2025-08-17 09:42:00,46.56,Target,5411,android-13,32.78227762693757,-91.52615965470252,low,medium,9,6,8,1,1,normal,34.25,0
TXN00006110,2025-02-14 13:58:00,28.35,Target,5411,ios-16.1,44.05953466378587,-103.09101716012835,low,low,13,4,2,0,1,normal,15.75,0
TXN00012475,2025-03-31 19:32:00,36.19,Target,5411,mobile-web,39.98855262518194,-88.47859128193369,low,high,19,0,3,0,0,normal,43.88,0
TXN00006552,2025-02-17 14:56:00,40.93,Target,5411,mobile-web,45.5064436307336,-92.71439526231016,low,high,14,0,2,0,1,normal,30.41,0
TXN00043826,2025-11-16 12:24:00,29.39,Shell,5541,web-safari,30.983264331449874,-104.62130865979455,medium,medium,12,6,11,1,1,normal,39.96,0
TXN00027463,2025-07-20 11:58:00,348.96,BestBuy,5732,ios-15.2,25.869162061072373,-69.7338596653284,medium,low,11,6,7,1,1,normal,55.1,0
TXN00001886,2025-01-14 14:57:00,53.59,Target,5411,mobile-web,30.822963795527066,-94.53602043710436,low,high,14,1,1,0,1,normal,31.28,0
TXN00010253,2025-03-16 09:42:00,31.59,McDonalds,5814,mobile-web,45.07110150219057,-86.0939906834414,low,high,9,6,3,1,1,normal,40.11,0
TXN00002878,2025-01-21 18:23:00,58.95,Shell,5541,ios-16.1,39.7470554541715,-122.7703118240657,medium,low,18,1,1,0,0,normal,38.55,0
TXN00008463,2025-03-03 10:35:00,645.33,LuxuryHotel,7011,web-safari,30.29822475169385,-78.9815292994623,high,medium,10,0,3,0,1,normal,68.97,0
TXN00001517,2025-01-11 19:28:00,367.43,JewelryStore,5944,android-13,33.903377260886565,-83.0365592147815,high,medium,19,5,1,1,0,normal,83.96,1
TXN00028080,2025-07-24 16:18:00,56.25,Walmart,5411,android-13,36.35588369839595,-112.57895246842416,low,medium,16,3,7,0,1,normal,24.57,0
TXN00038343,2025-10-07 17:39:00,42.88,Walmart,5411,mobile-web,45.41418503941868,-74.30978182100057,low,high,17,1,10,0,1,normal,30.54,0
TXN00044789,2025-11-23 10:12:00,1301.6,JewelryStore,5944,mobile-web,40.595093771917576,-112.07984825163119,high,high,10,6,11,1,1,normal,86.21,1
TXN00043101,2025-11-11 06:05:00,151.34,OnlineGaming,7990,web-safari,44.54963653485772,-112.55846263867548,high,medium,6,1,11,0,0,normal,58.71,0
TXN00026314,2025-07-11 16:32:00,83.55,Target,5411,android-13,40.724618767844945,-83.10897423389157,low,medium,16,4,7,0,1,normal,26.45,0
TXN00013819,2025-04-10 18:03:00,197.18,LuxuryHotel,7011,mobile-web,48.324472787476836,-77.10196866344691,high,high,18,3,4,0,0,normal,68.77,0
TXN00029702,2025-08-05 14:31:00,52.72,GroceryStore,5411,web-chrome,47.18487621189643,-70.63713604347922,low,high,14,1,8,0,1,normal,31.22,0
TXN00006782,2025-02-19 12:00:00,162.08,Amazon,5999,android-13,30.814298269755174,-70.14599880991432,low,medium,12,2,2,0,1,normal,31.87,0
TXN00006344,2025-02-16 09:23:00,17.45,Shell,5541,mobile-web,33.096459521477755,-104.8350697141496,medium,high,9,6,2,1,1,normal,46.03,0
TXN00042336,2025-11-05 11:55:00,135.49,Electronics,5732,mobile-web,43.988898500361074,-92.89590290194683,medium,high,11,2,11,0,1,normal,43.83,0
TXN00027399,2025-07-19 17:53:00,1175.18,Casino,7990,web-safari,31.152066270900143,-97.62328605149264,high,medium,17,5,7,1,1,normal,79.31,1
TXN00011455,2025-03-24 15:59:00,77.46,BestBuy,5732,web-safari,28.84081561283332,-111.2436006999227,medium,medium,15,0,3,0,1,normal,32.93,0
TXN00035448,2025-09-16 17:10:00,53.62,OnlineGaming,7990,mobile-web,43.06874290971997,-87.98301165038112,high,high,17,1,9,0,1,normal,45.08,0
TXN00029333,2025-08-02 18:17:00,12.57,Exxon,5541,web-chrome,26.240887826830466,-109.49958091699631,medium,high,18,5,8,1,0,normal,59.49,0
TXN00044511,2025-11-21 10:45:00,703.77,Electronics,5732,web-chrome,30.282514999673126,-105.46482535746316,medium,high,10,4,11,0,1,normal,68.97,0
TXN00016525,2025-04-30 20:56:00,112.27,OnlineGaming,7990,ios-16.1,38.4735161661165,-121.322718086178,high,low,20,2,4,0,0,normal,49.12,0
TXN00039524,2025-10-16 10:13:00,274.93,LuxuryHotel,7011,ios-15.2,26.462577508605712,-94.09670974638448,high,low,10,3,10,0,1,normal,46.55,0
TXN00029253,2025-08-02 12:02:00,613.64,JewelryStore,5944,mobile-web,38.7047155900334,-120.06393185821906,high,high,12,5,8,1,1,normal,86.21,1
TXN00010903,2025-03-20 14:56:00,412.64,BestBuy,5732,android-12,31.506212627588116,-78.60687478872237,medium,medium,14,3,3,0,1,normal,56.04,0
TXN00049286,2025-12-26 16:19:00,33.68,GroceryStore,5411,mobile-web,47.28662453656045,-71.35365819048172,low,high,16,4,12,0,1,normal,29.91,0
TXN00021514,2025-06-06 18:45:00,606.35,JewelryStore,5944,android-13,31.400364426905682,-108.47879773372563,high,medium,18,4,6,0,0,normal,82.76,1
TXN00022343,2025-06-12 20:54:00,53.54,Walmart,5411,android-13,27.20309163356144,-118.99925952588377,low,medium,20,3,6,0,0,normal,38.18,0
TXN00040047,2025-10-19 17:10:00,391.68,Electronics,5732,ios-16.1,42.65573657622589,-123.1242298690731,medium,low,17,6,10,1,1,normal,58.05,0
TXN00001896,2025-01-14 15:45:00,59.73,OnlineGaming,7990,ios-15.2,33.74606746499116,-81.99911870863829,high,low,15,1,1,0,1,normal,31.71,0
TXN00026835,2025-07-15 13:42:00,13.92,GroceryStore,5411,mobile-web,40.08975681984545,-89.85123685239951,low,high,13,1,7,0,1,normal,28.55,0
TXN00019133,2025-05-20 14:51:00,9.3,McDonalds,5814,android-12,34.87240607582167,-82.93584089787093,low,medium,14,1,5,0,1,normal,21.33,0
TXN00012789,2025-04-03 12:10:00,4.96,Target,5411,web-safari,46.44102852670423,-96.29252042635613,low,medium,12,3,4,0,1,normal,21.03,0
TXN00040107,2025-10-20 11:46:00,886.36,JewelryStore,5944,ios-16.1,45.72495364262882,-85.71165853231844,high,low,11,0,10,0,1,normal,62.07,0
TXN00022124,2025-06-11 13:23:00,1448.73,Casino,7990,android-12,37.53921891077212,-121.38413138716373,high,medium,13,2,6,0,1,normal,68.97,0
TXN00023708,2025-06-22 17:48:00,94.44,Exxon,5541,android-13,38.77764813322926,-84.34133733733151,medium,medium,17,6,6,1,1,normal,44.44,0
TXN00035720,2025-09-18 16:30:00,27.5,McDonalds,5814,web-safari,41.74742817020454,-95.22804687322284,low,medium,16,3,9,0,1,normal,22.59,0
TXN00017903,2025-05-11 16:03:00,53.15,Amazon,5999,ios-16.1,43.08681307576258,-80.20297295472078,low,low,16,6,5,1,1,normal,27.8,0
TXN00006691,2025-02-18 14:21:00,453.04,JewelryStore,5944,ios-15.2,37.43951368557899,-75.53122854371986,high,low,14,1,2,0,1,normal,58.83,0
TXN00022832,2025-06-16 12:49:00,30.82,GasStation,5541,ios-16.1,39.470071875345724,-119.36613675599399,medium,low,12,0,6,0,1,normal,22.82,0
TXN00026271,2025-07-11 13:32:00,6.34,Starbucks,5814,web-safari,34.11182638851021,-113.06354953264392,low,medium,13,4,7,0,1,normal,21.13,0
TXN00027829,2025-07-22 17:35:00,228.23,LuxuryHotel,7011,android-12,43.85810254924485,-91.20861492951377,high,medium,17,1,7,0,1,normal,50.22,0
TXN00003948,2025-01-29 13:30:00,509.36,JewelryStore,5944,ios-15.2,28.262917999428264,-91.38112843052934,high,low,13,2,1,0,1,normal,62.07,0
TXN00043428,2025-11-13 11:22:00,31.57,Target,5411,web-safari,39.30684517130708,-117.29525085228715,low,medium,11,3,11,0,1,normal,22.87,0
TXN00006959,2025-02-20 14:55:00,63.54,Target,5411,ios-16.1,41.06592869021314,-108.68383864929156,low,low,14,3,2,0,1,normal,18.18,0
TXN00010932,2025-03-20 17:46:00,627.88,LuxuryHotel,7011,ios-16.1,44.82477590645795,-87.63013588068105,high,low,17,3,3,0,1,normal,62.07,0
TXN00010655,2025-03-18 19:05:00,27.15,Target,5411,web-safari,32.8625159235328,-90.7134091952437,low,medium,19,1,3,0,0,normal,36.36,0
